interaction_id,message_id,customer_id,interaction_ts,action_type,device_type,landing_page_domain
I906038,M706301,C100825,2025-10-26 06:39:29,opened,both,
I906039,M706301,C100825,2025-10-26 06:43:29,clicked_link,mobile,support-shophub-check.com
I906040,M706303,C100471,2025-10-27 20:55:23,opened,both,
I906041,M706304,C100749,2025-12-12 16:29:41,ignored,both,
I906042,M706305,C100850,2025-10-15 13:30:10,ignored,mobile,
I906043,M706306,C100806,2025-12-10 21:24:16,ignored,web,
I906044,M706307,C100131,2025-11-28 23:45:13,reported_as_phish,mobile,
I906045,M706308,C100597,2025-11-24 18:46:01,opened,web,
I906046,M706308,C100597,2025-11-24 18:49:01,clicked_link,mobile,support-shophub-check.com
I906047,M706309,C100089,2025-12-10 19:11:41,ignored,mobile,
I906048,M706310,C100153,2025-11-15 12:05:31,opened,mobile,
I906049,M706311,C100372,2025-11-25 09:29:31,ignored,mobile,
I906050,M706312,C100569,2025-11-23 18:04:46,ignored,mobile,
I906051,M706313,C100544,2025-11-18 01:23:16,opened,both,
I906052,M706314,C100439,2025-11-01 05:44:11,opened,mobile,
I906053,M706316,C100843,2025-12-11 10:44:08,opened,mobile,
I906054,M706318,C100172,2025-10-29 23:32:18,ignored,mobile,
I906055,M706319,C100101,2025-12-09 23:54:30,opened,mobile,
I906056,M706320,C100374,2025-11-01 23:36:48,opened,mobile,
I906057,M706320,C100374,2025-11-01 23:41:48,reported_as_phish,web,
I906058,M706321,C100674,2025-10-23 16:10:08,ignored,mobile,
I906059,M706322,C100183,2025-11-15 19:47:37,opened,both,legit_shophub.com
I906060,M706323,C100444,2025-12-13 21:51:08,opened,web,
I906061,M706324,C100812,2025-11-19 11:12:15,opened,mobile,
I906062,M706325,C100382,2025-12-01 11:53:44,opened,web,
I906063,M706326,C100724,2025-10-23 04:53:54,opened,both,
I906064,M706327,C100540,2025-11-09 10:11:19,opened,mobile,
I906065,M706328,C100202,2025-12-03 21:58:54,opened,mobile,
I906066,M706328,C100202,2025-12-03 21:58:54,reported_as_phish,both,
I906067,M706330,C100936,2025-11-15 14:39:08,opened,mobile,
I906068,M706331,C100340,2025-11-25 23:42:01,opened,web,
I906069,M706333,C100065,2025-10-18 20:20:49,opened,mobile,
I906070,M706334,C100150,2025-11-28 21:54:20,opened,web,legit_shophub.com
I906071,M706335,C100934,2025-11-29 08:09:10,opened,mobile,
I906072,M706337,C100518,2025-11-06 21:36:43,ignored,web,
I906073,M706338,C100477,2025-11-23 05:15:50,opened,both,
I906074,M706338,C100477,2025-11-23 05:19:50,reported_as_phish,mobile,
I906075,M706339,C100327,2025-10-25 02:20:19,opened,mobile,
I906076,M706340,C100412,2025-11-18 09:40:43,opened,mobile,
I906077,M706340,C100412,2025-11-18 09:44:43,clicked_link,web,spoof-shophub-login.com
I906078,M706341,C100810,2025-11-05 00:41:54,opened,web,
I906079,M706341,C100810,2025-11-05 00:43:54,clicked_link,mobile,spoof-shophub-login.com
I906080,M706342,C100219,2025-11-29 08:53:45,opened,mobile,
I906081,M706343,C100454,2025-12-12 09:52:40,opened,both,
I906082,M706346,C100726,2025-11-04 14:11:15,ignored,web,
I906083,M706347,C100619,2025-12-12 08:45:35,opened,mobile,
I906084,M706348,C100597,2025-10-22 01:17:50,ignored,mobile,
I906085,M706350,C100209,2025-12-12 03:52:47,opened,both,
I906086,M706351,C100056,2025-11-16 05:33:57,opened,web,
I906087,M706351,C100056,2025-11-16 05:36:57,clicked_link,both,support-shophub-check.com
I906088,M706352,C100561,2025-12-11 06:04:11,opened,mobile,
I906089,M706353,C100804,2025-11-02 14:35:35,opened,mobile,
I906090,M706354,C100952,2025-11-26 20:02:22,reported_as_phish,mobile,
I906091,M706355,C100740,2025-11-22 16:51:22,opened,web,
I906092,M706355,C100740,2025-11-22 16:52:22,reported_as_phish,both,
I906093,M706357,C100022,2025-12-03 08:49:03,opened,both,
I906094,M706358,C100158,2025-12-11 10:02:24,opened,web,
I906095,M706359,C100661,2025-11-22 07:10:46,opened,mobile,
I906096,M706359,C100661,2025-11-22 07:11:46,reported_as_phish,both,
I906097,M706360,C100824,2025-11-30 18:50:48,ignored,mobile,
I906098,M706361,C100029,2025-11-11 08:49:41,opened,mobile,
I906099,M706362,C100220,2025-11-13 05:20:13,opened,mobile,
I906100,M706362,C100220,2025-11-13 05:22:13,clicked_link,web,support-shophub-check.com
I906101,M706363,C100423,2025-10-28 11:13:28,opened,mobile,
I906102,M706364,C100587,2025-11-29 00:31:28,opened,mobile,
I906103,M706364,C100587,2025-11-29 00:34:28,clicked_link,mobile,support-shophub-check.com
I906104,M706366,C100775,2025-11-19 21:07:35,ignored,both,
I906105,M706367,C100699,2025-11-08 09:36:59,opened,mobile,
I906106,M706369,C100074,2025-11-25 22:00:14,opened,both,
I906107,M706369,C100074,2025-11-25 22:05:14,clicked_link,both,shophub-secure-verify.net
I906108,M706371,C100592,2025-10-31 10:29:08,ignored,both,
I906109,M706372,C100084,2025-12-07 23:56:34,opened,both,
I906110,M706373,C100686,2025-11-25 19:17:39,opened,mobile,
I906111,M706373,C100686,2025-11-25 19:20:39,reported_as_phish,mobile,
I906112,M706374,C100445,2025-11-25 07:22:07,opened,mobile,
I906113,M706374,C100445,2025-11-25 07:24:07,clicked_link,mobile,support-shophub-check.com
I906114,M706374,C100445,2025-11-25 07:29:07,entered_credentials,web,support-shophub-check.com
I906115,M706375,C100655,2025-11-17 08:22:00,opened,mobile,
I906116,M706376,C100549,2025-12-07 06:01:14,opened,mobile,
I906117,M706377,C100708,2025-11-20 17:17:01,opened,both,
I906118,M706378,C100180,2025-11-05 15:15:35,ignored,web,
I906119,M706380,C100938,2025-11-03 04:14:55,reported_as_phish,mobile,
I906120,M706381,C100969,2025-10-31 05:02:45,opened,web,legit_shophub.com
I906121,M706382,C100354,2025-11-23 06:07:40,opened,web,
I906122,M706383,C100135,2025-11-01 01:50:05,opened,both,
I906123,M706384,C100977,2025-12-07 08:25:19,opened,web,
I906124,M706385,C100732,2025-11-10 00:36:29,opened,both,
I906125,M706386,C100772,2025-11-24 11:05:23,opened,mobile,
I906126,M706386,C100772,2025-11-24 11:09:23,clicked_link,mobile,support-shophub-check.com
I906127,M706388,C100252,2025-10-26 19:10:25,opened,mobile,
I906128,M706390,C100236,2025-11-29 11:54:33,opened,web,
I906129,M706391,C100647,2025-11-26 11:01:15,opened,both,
I906130,M706392,C100676,2025-11-04 00:53:08,ignored,web,
I906131,M706395,C100578,2025-11-26 15:08:49,ignored,web,
I906132,M706396,C100724,2025-12-09 22:48:09,opened,both,
I906133,M706397,C100480,2025-11-27 15:00:54,opened,web,
I906134,M706401,C100663,2025-12-10 10:53:48,opened,mobile,
I906135,M706401,C100663,2025-12-10 10:56:48,reported_as_phish,mobile,
I906136,M706402,C100861,2025-11-03 07:55:39,opened,mobile,
I906137,M706403,C100166,2025-12-10 11:56:17,opened,both,
I906138,M706405,C100898,2025-11-05 11:29:07,reported_as_phish,mobile,
I906139,M706407,C100583,2025-10-27 02:59:28,opened,mobile,
I906140,M706409,C100620,2025-10-16 01:20:09,ignored,mobile,
I906141,M706410,C100359,2025-11-27 15:40:25,ignored,mobile,
I906142,M706411,C100198,2025-10-19 22:32:19,ignored,mobile,
I906143,M706413,C100705,2025-12-09 04:49:50,opened,both,
I906144,M706414,C100572,2025-11-23 22:31:23,opened,mobile,
I906145,M706414,C100572,2025-11-23 22:34:23,reported_as_phish,mobile,
I906146,M706416,C100412,2025-12-15 22:49:16,ignored,both,
I906147,M706417,C100600,2025-11-22 10:59:38,opened,web,legit_shophub.com
I906148,M706418,C100662,2025-11-25 03:59:29,opened,web,legit_shophub.com
I906149,M706419,C100300,2025-10-17 06:31:50,ignored,both,
I906150,M706420,C100443,2025-12-15 13:16:22,opened,mobile,
I906151,M706422,C100154,2025-11-27 10:29:57,ignored,web,
I906152,M706423,C100222,2025-11-23 07:02:32,ignored,web,
I906153,M706424,C100812,2025-10-25 13:15:24,opened,mobile,
I906154,M706425,C100397,2025-11-28 23:13:59,opened,both,
I906155,M706426,C100353,2025-10-22 21:47:49,opened,web,
I906156,M706427,C100750,2025-11-04 12:33:55,opened,mobile,
I906157,M706428,C100458,2025-12-11 20:28:38,opened,mobile,
I906158,M706429,C100557,2025-10-17 23:43:53,opened,both,
I906159,M706430,C100290,2025-10-21 21:46:16,ignored,web,
I906160,M706431,C100042,2025-11-17 09:32:00,opened,mobile,
I906161,M706432,C100969,2025-11-25 22:18:47,opened,mobile,
I906162,M706434,C100986,2025-11-28 11:45:57,ignored,both,
I906163,M706436,C100123,2025-10-19 10:00:57,opened,web,legit_shophub.com
I906164,M706437,C100558,2025-11-25 11:39:39,reported_as_phish,both,
I906165,M706438,C100332,2025-10-22 11:24:15,opened,mobile,
I906166,M706438,C100332,2025-10-22 11:29:15,reported_as_phish,mobile,
I906167,M706439,C100086,2025-11-01 13:35:04,opened,web,
I906168,M706439,C100086,2025-11-01 13:38:04,reported_as_phish,mobile,
I906169,M706440,C100898,2025-10-24 23:27:02,opened,mobile,
I906170,M706441,C100583,2025-12-15 03:49:17,ignored,mobile,
I906171,M706442,C100741,2025-11-28 01:11:36,opened,web,
I906172,M706444,C100761,2025-12-11 17:56:39,opened,mobile,
I906173,M706444,C100761,2025-12-11 17:58:39,clicked_link,web,spoof-shophub-login.com
I906174,M706445,C100106,2025-12-11 08:47:27,opened,mobile,
I906175,M706445,C100106,2025-12-11 08:48:27,clicked_link,web,support-shophub-check.com
I906176,M706446,C100324,2025-12-03 22:43:52,opened,mobile,
I906177,M706447,C100470,2025-11-23 10:46:23,ignored,mobile,
I906178,M706448,C100424,2025-11-25 15:59:51,opened,mobile,
I906179,M706449,C100266,2025-11-19 08:26:13,opened,mobile,
I906180,M706452,C100897,2025-12-12 15:47:52,opened,web,
I906181,M706453,C100214,2025-12-08 10:35:06,opened,mobile,
I906182,M706454,C100463,2025-11-22 06:54:19,opened,mobile,
I906183,M706455,C100090,2025-11-24 13:43:32,opened,web,legit_shophub.com
I906184,M706456,C100126,2025-12-12 02:49:58,opened,web,
I906185,M706457,C100385,2025-12-02 03:02:42,ignored,web,
I906186,M706458,C100718,2025-11-03 05:59:06,opened,both,
I906187,M706459,C100459,2025-11-26 00:29:17,opened,web,
I906188,M706460,C100971,2025-11-30 13:07:42,opened,mobile,
I906189,M706460,C100971,2025-11-30 13:08:42,reported_as_phish,mobile,
I906190,M706461,C100502,2025-11-06 11:17:25,opened,web,
I906191,M706463,C100091,2025-12-13 06:32:49,opened,mobile,
I906192,M706464,C100024,2025-11-27 18:42:27,opened,both,
I906193,M706464,C100024,2025-11-27 18:43:27,clicked_link,both,support-shophub-check.com
I906194,M706465,C100858,2025-11-19 19:41:29,opened,mobile,
I906195,M706466,C100715,2025-11-24 03:11:06,ignored,web,
I906196,M706467,C100976,2025-11-04 05:37:04,ignored,both,
I906197,M706468,C100917,2025-12-08 10:59:24,opened,web,
I906198,M706468,C100917,2025-12-08 10:59:24,clicked_link,mobile,support-shophub-check.com
I906199,M706469,C100178,2025-12-11 07:50:49,opened,both,
I906200,M706469,C100178,2025-12-11 07:54:49,clicked_link,web,spoof-shophub-login.com
I906201,M706472,C100475,2025-11-08 16:37:43,opened,web,
I906202,M706473,C100711,2025-11-01 20:38:59,opened,mobile,
I906203,M706474,C100057,2025-11-30 06:29:35,opened,both,legit_shophub.com
I906204,M706476,C100437,2025-12-09 23:28:50,opened,mobile,
I906205,M706476,C100437,2025-12-09 23:30:50,clicked_link,both,support-shophub-check.com
I906206,M706477,C100953,2025-11-03 07:35:44,ignored,mobile,
I906207,M706479,C100778,2025-11-04 09:46:46,ignored,web,
I906208,M706480,C100782,2025-10-23 13:15:18,ignored,mobile,
I906209,M706481,C100596,2025-11-28 21:28:20,ignored,web,
I906210,M706482,C100778,2025-12-11 10:07:42,ignored,web,
I906211,M706484,C100045,2025-10-22 00:16:59,opened,mobile,
I906212,M706486,C100457,2025-12-13 10:30:57,opened,mobile,
I906213,M706488,C100769,2025-12-13 05:50:13,opened,both,
I906214,M706489,C100100,2025-11-10 13:23:13,opened,mobile,
I906215,M706490,C100227,2025-10-25 02:57:16,opened,web,
I906216,M706491,C100743,2025-11-06 13:17:36,opened,mobile,
I906217,M706491,C100743,2025-11-06 13:20:36,reported_as_phish,web,
I906218,M706492,C100811,2025-10-23 19:12:59,opened,mobile,
I906219,M706493,C100405,2025-11-28 02:39:47,opened,mobile,
I906220,M706493,C100405,2025-11-28 02:39:47,clicked_link,mobile,support-shophub-check.com
I906221,M706494,C100863,2025-11-04 07:06:15,opened,mobile,
I906222,M706495,C100224,2025-11-25 16:42:47,opened,web,
I906223,M706496,C100846,2025-12-13 11:27:31,opened,web,
I906224,M706496,C100846,2025-12-13 11:30:31,clicked_link,mobile,support-shophub-check.com
I906225,M706497,C100346,2025-12-13 14:39:36,opened,mobile,
I906226,M706498,C100682,2025-11-10 03:14:19,ignored,mobile,
I906227,M706499,C100522,2025-11-18 08:03:06,ignored,both,
I906228,M706500,C100803,2025-12-01 00:59:12,opened,both,
I906229,M706501,C100387,2025-11-13 00:23:38,opened,web,legit_shophub.com
I906230,M706502,C100640,2025-11-06 17:31:07,reported_as_phish,mobile,
I906231,M706503,C100857,2025-12-12 13:13:30,opened,mobile,
I906232,M706505,C100043,2025-11-26 12:12:06,opened,mobile,
I906233,M706506,C100115,2025-12-10 22:05:08,opened,mobile,
I906234,M706508,C100544,2025-11-22 08:04:41,ignored,web,
I906235,M706509,C100756,2025-11-02 21:54:34,opened,mobile,legit_shophub.com
I906236,M706510,C100044,2025-12-15 10:42:21,opened,web,
I906237,M706511,C100398,2025-10-31 16:10:02,opened,mobile,
I906238,M706512,C100271,2025-11-10 02:35:19,ignored,web,
I906239,M706513,C100498,2025-11-29 00:17:18,ignored,both,
I906240,M706514,C100505,2025-12-13 12:41:50,opened,mobile,
I906241,M706514,C100505,2025-12-13 12:43:50,clicked_link,web,support-shophub-check.com
I906242,M706515,C100357,2025-10-17 12:26:51,ignored,mobile,
I906243,M706516,C100788,2025-12-15 13:57:49,ignored,both,
I906244,M706517,C100795,2025-11-11 23:43:21,opened,both,
I906245,M706519,C100646,2025-11-30 16:33:45,opened,both,
I906246,M706519,C100646,2025-11-30 16:35:45,reported_as_phish,mobile,
I906247,M706520,C100995,2025-11-14 12:02:31,opened,mobile,
I906248,M706521,C100455,2025-11-16 17:13:36,opened,mobile,
I906249,M706522,C100860,2025-12-12 10:09:09,opened,web,
I906250,M706523,C100234,2025-10-23 10:38:10,opened,both,
I906251,M706524,C100335,2025-12-10 03:32:38,ignored,both,
I906252,M706525,C100908,2025-12-12 16:27:20,ignored,mobile,
I906253,M706526,C100277,2025-12-13 07:09:11,opened,mobile,
I906254,M706526,C100277,2025-12-13 07:13:11,reported_as_phish,mobile,
I906255,M706527,C100821,2025-11-21 19:27:19,opened,mobile,
I906256,M706527,C100821,2025-11-21 19:31:19,clicked_link,web,support-shophub-check.com
I906257,M706528,C100894,2025-12-09 13:06:31,opened,both,
I906258,M706528,C100894,2025-12-09 13:10:31,clicked_link,mobile,support-shophub-check.com
I906259,M706529,C100804,2025-11-12 12:34:22,ignored,mobile,
I906260,M706531,C100781,2025-11-28 04:19:55,opened,web,legit_shophub.com
I906261,M706532,C100670,2025-10-26 01:13:37,opened,mobile,
I906262,M706532,C100670,2025-10-26 01:15:37,clicked_link,both,spoof-shophub-login.com
I906263,M706533,C100053,2025-11-25 15:11:25,opened,both,
I906264,M706533,C100053,2025-11-25 15:12:25,clicked_link,mobile,spoof-shophub-login.com
I906265,M706534,C100366,2025-11-10 23:36:49,opened,both,
I906266,M706534,C100366,2025-11-10 23:42:49,clicked_link,mobile,spoof-shophub-login.com
I906267,M706536,C100660,2025-11-25 07:38:24,opened,both,
I906268,M706537,C100401,2025-11-30 05:47:00,opened,mobile,
I906269,M706538,C100927,2025-10-31 17:57:59,ignored,web,
I906270,M706539,C100219,2025-11-20 00:22:37,ignored,both,
I906271,M706541,C100309,2025-12-12 15:33:24,reported_as_phish,both,
I906272,M706542,C100546,2025-11-18 12:20:07,opened,mobile,
I906273,M706543,C100833,2025-12-09 17:22:40,opened,both,
I906274,M706543,C100833,2025-12-09 17:24:40,clicked_link,web,spoof-shophub-login.com
I906275,M706545,C100815,2025-12-10 09:55:49,ignored,both,
I906276,M706546,C100442,2025-11-23 04:12:38,opened,mobile,legit_shophub.com
I906277,M706547,C100646,2025-12-06 10:11:38,opened,mobile,
I906278,M706548,C100731,2025-11-28 02:41:38,opened,both,legit_shophub.com
I906279,M706549,C100083,2025-11-09 19:23:06,ignored,both,
I906280,M706551,C100695,2025-11-04 03:54:37,opened,mobile,
I906281,M706553,C100741,2025-12-10 11:29:01,opened,mobile,
I906282,M706554,C100981,2025-12-10 16:21:26,opened,web,
I906283,M706555,C100480,2025-11-04 23:36:57,opened,web,
I906284,M706555,C100480,2025-11-04 23:38:57,reported_as_phish,mobile,
I906285,M706556,C100855,2025-10-29 10:37:31,opened,mobile,
I906286,M706557,C100612,2025-11-08 18:31:29,opened,mobile,
I906287,M706558,C100277,2025-11-13 04:17:43,ignored,mobile,
I906288,M706559,C100386,2025-11-26 16:41:59,opened,mobile,
I906289,M706560,C100497,2025-11-28 06:32:27,ignored,mobile,
I906290,M706561,C100615,2025-12-13 05:22:38,ignored,mobile,
I906291,M706562,C100622,2025-10-29 13:41:37,ignored,mobile,
I906292,M706563,C100493,2025-11-25 16:49:24,opened,both,
I906293,M706564,C100264,2025-12-13 20:12:28,opened,both,
I906294,M706564,C100264,2025-12-13 20:17:28,clicked_link,mobile,spoof-shophub-login.com
I906295,M706565,C100484,2025-11-26 15:47:42,opened,mobile,
I906296,M706565,C100484,2025-11-26 15:50:42,clicked_link,mobile,support-shophub-check.com
I906297,M706566,C100513,2025-11-25 11:04:08,opened,mobile,
I906298,M706568,C100836,2025-12-02 19:49:16,opened,both,legit_shophub.com
I906299,M706569,C100152,2025-12-06 19:05:15,ignored,mobile,
I906300,M706571,C100647,2025-10-31 15:02:08,opened,mobile,
I906301,M706571,C100647,2025-10-31 15:07:08,reported_as_phish,web,
I906302,M706573,C100135,2025-11-28 17:23:04,opened,mobile,
I906303,M706573,C100135,2025-11-28 17:26:04,clicked_link,mobile,shophub-secure-verify.net
I906304,M706573,C100135,2025-11-28 17:27:04,entered_credentials,mobile,spoof-shophub-login.com
I906305,M706574,C100768,2025-11-22 21:05:34,ignored,mobile,
I906306,M706575,C100280,2025-12-13 14:44:23,ignored,mobile,
I906307,M706576,C100927,2025-12-14 11:26:55,opened,web,
I906308,M706577,C100300,2025-10-25 03:37:10,opened,web,
I906309,M706578,C100464,2025-11-27 06:41:24,opened,mobile,
I906310,M706578,C100464,2025-11-27 06:45:24,clicked_link,mobile,shophub-secure-verify.net
I906311,M706579,C100007,2025-11-24 15:04:05,opened,mobile,
I906312,M706580,C100849,2025-12-08 14:43:15,ignored,mobile,
I906313,M706581,C100554,2025-11-22 23:06:02,opened,mobile,
I906314,M706584,C100885,2025-10-29 05:41:25,opened,web,legit_shophub.com
I906315,M706586,C100526,2025-11-06 05:57:41,opened,mobile,
I906316,M706587,C100048,2025-12-05 11:03:49,opened,mobile,
I906317,M706588,C100944,2025-11-04 11:48:39,opened,web,
I906318,M706590,C100508,2025-11-14 20:52:02,opened,web,
I906319,M706591,C100195,2025-10-24 12:37:13,ignored,web,
I906320,M706594,C100108,2025-11-04 02:13:32,ignored,mobile,
I906321,M706595,C100551,2025-11-14 09:57:42,opened,web,
I906322,M706595,C100551,2025-11-14 10:00:42,clicked_link,both,shophub-secure-verify.net
I906323,M706597,C100004,2025-11-28 19:31:10,opened,mobile,
I906324,M706598,C100208,2025-12-10 15:05:42,opened,both,
I906325,M706599,C100218,2025-12-11 09:35:32,opened,web,
I906326,M706601,C100732,2025-11-05 10:19:48,opened,mobile,
I906327,M706603,C100093,2025-11-27 03:48:35,opened,web,
I906328,M706604,C100906,2025-11-25 01:08:32,opened,mobile,
I906329,M706605,C100059,2025-12-12 05:51:14,opened,web,
I906330,M706606,C100801,2025-12-13 23:47:23,opened,web,
I906331,M706607,C100142,2025-12-07 12:41:25,ignored,web,
I906332,M706608,C100859,2025-11-29 11:05:42,opened,mobile,
I906333,M706612,C100498,2025-11-30 05:24:03,opened,mobile,
I906334,M706612,C100498,2025-11-30 05:30:03,reported_as_phish,both,
I906335,M706613,C100715,2025-11-02 08:05:03,opened,mobile,
I906336,M706614,C100279,2025-11-15 17:31:09,opened,mobile,
I906337,M706614,C100279,2025-11-15 17:34:09,reported_as_phish,mobile,
I906338,M706615,C100840,2025-11-13 19:20:39,opened,mobile,
I906339,M706617,C100033,2025-10-31 13:56:51,ignored,mobile,
I906340,M706618,C100470,2025-12-09 19:27:05,opened,both,
I906341,M706618,C100470,2025-12-09 19:31:05,clicked_link,mobile,support-shophub-check.com
I906342,M706619,C100961,2025-11-07 20:42:45,opened,mobile,
I906343,M706620,C100962,2025-11-04 00:39:34,ignored,mobile,
I906344,M706621,C100469,2025-11-09 02:42:27,reported_as_phish,both,
I906345,M706623,C100165,2025-11-21 06:57:20,opened,mobile,
I906346,M706625,C100240,2025-11-23 22:15:25,opened,web,
